Index;Elevation;Leg distance;Leg time;Leg speed;Leg course;Time;Position;Car
756;306 м;279 м;0:00:13;77 км/ч;30.6° истина;20.03.2026 16:15;N55.51183° E60.32015°;
757;319 м;318 м;0:00:15;76 км/ч;33.1° истина;20.03.2026 16:16;N55.51398° E60.32241°;
758;329 м;252 м;0:00:12;76 км/ч;36.1° истина;20.03.2026 16:16;N55.51638° E60.32516°;
759;329 м;252 м;0:00:12;76 км/ч;41.0° истина;20.03.2026 16:16;N55.51821° E60.32752°;
760;325 м;275 м;0:00:13;76 км/ч;44.1° истина;20.03.2026 16:16;N55.51992° E60.33014°;
761;308 м;231 м;0:00:11;76 км/ч;33.4° истина;20.03.2026 16:17;N55.52170° E60.33318°;
762;294 м;193 м;0:00:09;77 км/ч;22.0° истина;20.03.2026 16:17;N55.52343° E60.33520°;
763;290 м;276 м;0:00:13;76 км/ч;25.6° истина;20.03.2026 16:17;N55.52504° E60.33635°;
764;289 м;366 м;0:00:17;78 км/ч;24.7° истина;20.03.2026 16:17;N55.52727° E60.33824°;
765;303 м;237 м;0:00:11;77 км/ч;26.4° истина;20.03.2026 16:17;N55.53026° E60.34067°;
766;308 м;280 м;0:00:13;77 км/ч;31.6° истина;20.03.2026 16:18;N55.53217° E60.34234°;
767;315 м;251 м;0:00:12;75 км/ч;31.7° истина;20.03.2026 16:18;N55.53431° E60.34467°;
768;323 м;306 м;0:00:14;79 км/ч;30.8° истина;20.03.2026 16:18;N55.53623° E60.34676°;
769;331 м;237 м;0:00:11;78 км/ч;31.3° истина;20.03.2026 16:18;N55.53859° E60.34925°;
770;337 м;236 м;0:00:11;77 км/ч;31.1° истина;20.03.2026 16:18;N55.54041° E60.35120°;
771;341 м;301 м;0:00:14;77 км/ч;31.4° истина;20.03.2026 16:19;N55.54223° E60.35314°;
772;342 м;272 м;0:00:13;75 км/ч;30.4° истина;20.03.2026 16:19;N55.54454° E60.35563°;
773;339 м;253 м;0:00:12;76 км/ч;28.4° истина;20.03.2026 16:19;N55.54665° E60.35782°;
774;336 м;256 м;0:00:12;77 км/ч;28.6° истина;20.03.2026 16:19;N55.54865° E60.35972°;
775;335 м;233 м;0:00:11;76 км/ч;36.9° истина;20.03.2026 16:19;N55.55067° E60.36167°;
776;334 м;278 м;0:00:13;77 км/ч;49.2° истина;20.03.2026 16:20;N55.55234° E60.36390°;
777;317 м;295 м;0:00:14;76 км/ч;50.1° истина;20.03.2026 16:20;N55.55398° E60.36724°;
778;308 м;298 м;0:00:14;77 км/ч;49.2° истина;20.03.2026 16:20;N55.55568° E60.37083°;
779;307 м;338 м;0:00:16;76 км/ч;49.1° истина;20.03.2026 16:20;N55.55743° E60.37442°;
780;311 м;212 м;0:00:10;76 км/ч;42.3° истина;20.03.2026 16:21;N55.55942° E60.37848°;
781;314 м;186 м;0:00:09;74 км/ч;26.6° истина;20.03.2026 16:21;N55.56083° E60.38075°;
782;318 м;188 м;0:00:09;75 км/ч;11.6° истина;20.03.2026 16:21;N55.56232° E60.38207°;
783;324 м;217 м;0:00:10;78 км/ч;10.5° истина;20.03.2026 16:21;N55.56398° E60.38268°;
784;330 м;215 м;0:00:10;77 км/ч;10.4° истина;20.03.2026 16:21;N55.56590° E60.38331°;
785;337 м;218 м;0:00:10;79 км/ч;12.4° истина;20.03.2026 16:21;N55.56779° E60.38393°;
786;337 м;190 м;0:00:09;76 км/ч;23.4° истина;20.03.2026 16:21;N55.56971° E60.38467°;
787;335 м;231 м;0:00:11;76 км/ч;32.7° истина;20.03.2026 16:22;N55.57127° E60.38586°;
788;337 м;173 м;0:00:08;78 км/ч;48.1° истина;20.03.2026 16:22;N55.57302° E60.38785°;
789;339 м;273 м;0:00:13;76 км/ч;45.4° истина;20.03.2026 16:22;N55.57406° E60.38990°;
790;338 м;234 м;0:00:11;77 км/ч;34.4° истина;20.03.2026 16:22;N55.57578° E60.39299°;
791;332 м;286 м;0:00:13;79 км/ч;26.1° истина;20.03.2026 16:22;N55.57752° E60.39509°;
792;314 м;292 м;0:00:13;81 км/ч;23.0° истина;20.03.2026 16:23;N55.57982° E60.39710°;
793;306 м;299 м;0:00:14;77 км/ч;23.6° истина;20.03.2026 16:23;N55.58224° E60.39891°;
794;302 м;344 м;0:00:16;77 км/ч;22.9° истина;20.03.2026 16:23;N55.58470° E60.40081°;
795;299 м;315 м;0:00:15;76 км/ч;22.3° истина;20.03.2026 16:23;N55.58754° E60.40294°;
796;301 м;256 м;0:00:12;77 км/ч;18.8° истина;20.03.2026 16:24;N55.59016° E60.40484°;
797;302 м;256 м;0:00:12;77 км/ч;23.7° истина;20.03.2026 16:24;N55.59234° E60.40616°;
798;303 м;280 м;0:00:13;77 км/ч;27.1° истина;20.03.2026 16:24;N55.59444° E60.40779°;
799;296 м;236 м;0:00:11;77 км/ч;26.3° истина;20.03.2026 16:24;N55.59668° E60.40982°;
800;288 м;213 м;0:00:10;77 км/ч;34.4° истина;20.03.2026 16:24;N55.59858° E60.41148°;
801;289 м;150 м;0:00:07;77 км/ч;50.6° истина;20.03.2026 16:25;N55.60016° E60.41340°;
802;293 м;235 м;0:00:11;77 км/ч;56.3° истина;20.03.2026 16:25;N55.60102° E60.41524°;
803;289 м;297 м;0:00:14;76 км/ч;48.2° истина;20.03.2026 16:25;N55.60219° E60.41836°;
804;279 м;190 м;0:00:09;76 км/ч;45.5° истина;20.03.2026 16:25;N55.60397° E60.42188°;
805;279 м;277 м;0:00:13;77 км/ч;44.0° истина;20.03.2026 16:25;N55.60517° E60.42404°;
806;278 м;170 м;0:00:08;76 км/ч;61.4° истина;20.03.2026 16:25;N55.60696° E60.42710°;
807;280 м;212 м;0:00:10;76 км/ч;74.3° истина;20.03.2026 16:26;N55.60769° E60.42947°;
808;282 м;255 м;0:00:12;76 км/ч;86.9° истина;20.03.2026 16:26;N55.60821° E60.43272°;
809;286 м;148 м;0:00:07;76 км/ч;70.6° истина;20.03.2026 16:26;N55.60833° E60.43676°;
810;284 м;81 м;0:00:04;73 км/ч;53.0° истина;20.03.2026 16:26;N55.60877° E60.43898°;
811;283 м;276 м;0:00:13;77 км/ч;37.3° истина;20.03.2026 16:26;N55.60921° E60.44000°;
812;287 м;236 м;0:00:11;77 км/ч;44.3° истина;20.03.2026 16:26;N55.61118° E60.44267°;
813;288 м;216 м;0:00:10;78 км/ч;52.4° истина;20.03.2026 16:26;N55.61270° E60.44529°;
814;294 м;257 м;0:00:12;77 км/ч;60.4° истина;20.03.2026 16:27;N55.61389° E60.44801°;
815;297 м;251 м;0:00:12;75 км/ч;54.0° истина;20.03.2026 16:27;N55.61503° E60.45157°;
816;292 м;230 м;0:00:11;75 км/ч;40.0° истина;20.03.2026 16:27;N55.61636° E60.45480°;
817;292 м;345 м;0:00:16;78 км/ч;33.2° истина;20.03.2026 16:27;N55.61794° E60.45715°;
818;294 м;233 м;0:00:11;76 км/ч;38.8° истина;20.03.2026 16:28;N55.62053° E60.46016°;
819;295 м;278 м;0:00:13;77 км/ч;47.4° истина;20.03.2026 16:28;N55.62217° E60.46249°;
820;299 м;296 м;0:00:14;76 км/ч;51.7° истина;20.03.2026 16:28;N55.62385° E60.46574°;
821;302 м;209 м;0:00:10;75 км/ч;37.5° истина;20.03.2026 16:28;N55.62550° E60.46943°;
822;296 м;257 м;0:00:12;77 км/ч;24.8° истина;20.03.2026 16:28;N55.62699° E60.47146°;
823;298 м;303 м;0:00:14;78 км/ч;21.2° истина;20.03.2026 16:29;N55.62909° E60.47317°;
824;296 м;321 м;0:00:15;77 км/ч;22.2° истина;20.03.2026 16:29;N55.63163° E60.47492°;
825;286 м;317 м;0:00:15;76 км/ч;21.6° истина;20.03.2026 16:29;N55.63430° E60.47685°;
826;288 м;320 м;0:00:15;77 км/ч;21.9° истина;20.03.2026 16:29;N55.63695° E60.47871°;
827;292 м;301 м;0:00:14;77 км/ч;19.9° истина;20.03.2026 16:29;N55.63962° E60.48061°;
828;289 м;213 м;0:00:10;77 км/ч;12.8° истина;20.03.2026 16:30;N55.64216° E60.48224°;
829;290 м;299 м;0:00:14;77 км/ч;4.8° истина;20.03.2026 16:30;N55.64402° E60.48299°;
830;286 м;255 м;0:00:12;76 км/ч;9.0° истина;20.03.2026 16:30;N55.64670° E60.48339°;
831;284 м;276 м;0:00:13;77 км/ч;15.3° истина;20.03.2026 16:30;N55.64896° E60.48402°;
832;280 м;278 м;0:00:13;77 км/ч;24.2° истина;20.03.2026 16:31;N55.65135° E60.48519°;
833;279 м;254 м;0:00:12;76 км/ч;32.0° истина;20.03.2026 16:31;N55.65363° E60.48700°;
834;279 м;316 м;0:00:15;76 км/ч;35.2° истина;20.03.2026 16:31;N55.65557° E60.48914°;
835;290 м;210 м;0:00:10;76 км/ч;26.0° истина;20.03.2026 16:31;N55.65789° E60.49204°;
836;296 м;213 м;0:00:10;77 км/ч;14.1° истина;20.03.2026 16:31;N55.65959° E60.49351°;
837;296 м;284 м;0:00:13;79 км/ч;10.7° истина;20.03.2026 16:32;N55.66144° E60.49434°;
838;285 м;307 м;0:00:15;74 км/ч;11.7° истина;20.03.2026 16:32;N55.66394° E60.49518°;
839;279 м;270 м;0:00:15;65 км/ч;11.6° истина;20.03.2026 16:32;N55.66664° E60.49617°;
840;275 м;270 м;0:00:16;61 км/ч;11.6° истина;20.03.2026 16:32;N55.66902° E60.49704°;
841;262 м;164 м;0:00:11;54 км/ч;10.4° истина;20.03.2026 16:33;N55.67139° E60.49790°;
842;261 м;159 м;0:00:13;44 км/ч;7.9° истина;20.03.2026 16:33;N55.67284° E60.49837°;
843;261 м;167 м;0:00:15;40 км/ч;2.0° истина;20.03.2026 16:33;N55.67426° E60.49872°;
844;262 м;184 м;0:00:18;37 км/ч;0.0° истина;20.03.2026 16:33;N55.67575° E60.49881°;
845;257 м;86 м;0:00:11;28 км/ч;358.3° истина;20.03.2026 16:33;N55.67741° E60.49879°;
846;259 м;10 м;0:00:02;18 км/ч;1.1° истина;20.03.2026 16:34;N55.67818° E60.49875°;
847;259 м;21 м;0:00:06;13 км/ч;48.9° истина;20.03.2026 16:34;N55.67827° E60.49875°;
848;259 м;38 м;0:00:17;8 км/ч;92.7° истина;20.03.2026 16:34;N55.67839° E60.49901°;
849;261 м;9 м;0:00:21;1.6 км/ч;333.2° истина;20.03.2026 16:34;N55.67838° E60.49962°;
850;262 м;3 м;0:00:31;0.4 км/ч;185.3° истина;20.03.2026 16:34;N55.67845° E60.49955°;
851;262 м;4 м;0:00:32;0.5 км/ч;105.6° истина;20.03.2026 16:35;N55.67842° E60.49955°;
852;263 м;1 м;0:00:33;0.2 км/ч;6.3° истина;20.03.2026 16:35;N55.67841° E60.49961°;
853;265 м;7 м;0:00:33;0.8 км/ч;52.9° истина;20.03.2026 16:36;N55.67842° E60.49962°;
854;266 м;2 м;0:00:38;0.2 км/ч;233.1° истина;20.03.2026 16:37;N55.67846° E60.49971°;
855;269 м;2 м;0:00:39;0.2 км/ч;77.7° истина;20.03.2026 16:37;N55.67845° E60.49968°;
856;268 м;3 м;0:00:36;0.3 км/ч;185.5° истина;20.03.2026 16:38;N55.67846° E60.49971°;
857;266 м;8 м;0:00:35;0.8 км/ч;293.4° истина;20.03.2026 16:38;N55.67843° E60.49971°;
858;266 м;1 м;0:00:36;0.1 км/ч;31.5° истина;20.03.2026 16:39;N55.67846° E60.49959°;
859;266 м;7 м;0:00:32;0.8 км/ч;149.4° истина;20.03.2026 16:40;N55.67847° E60.49960°;
860;266 м;4 м;0:00:36;0.4 км/ч;285.5° истина;20.03.2026 16:40;N55.67842° E60.49966°;
861;266 м;2 м;0:00:32;0.2 км/ч;259.0° истина;20.03.2026 16:41;N55.67843° E60.49960°;
862;266 м;8 м;0:00:35;0.8 км/ч;335.7° истина;20.03.2026 16:41;N55.67842° E60.49957°;
863;267 м;7 м;0:00:36;0.7 км/ч;156.9° истина;20.03.2026 16:42;N55.67849° E60.49952°;
864;268 м;2 м;0:00:31;0.2 км/ч;8.6° истина;20.03.2026 16:42;N55.67843° E60.49957°;
865;269 м;2 м;0:00:39;0.2 км/ч;160.3° истина;20.03.2026 16:43;N55.67845° E60.49957°;
866;269 м;5 м;0:00:35;0.5 км/ч;332.8° истина;20.03.2026 16:44;N55.67843° E60.49958°;
867;271 м;2 м;0:00:31;0.2 км/ч;232.6° истина;20.03.2026 16:44;N55.67847° E60.49954°;
868;271 м;5 м;0:00:37;0.4 км/ч;206.7° истина;20.03.2026 16:45;N55.67846° E60.49952°;
869;271 м;4 м;0:00:35;0.5 км/ч;52.8° истина;20.03.2026 16:45;N55.67843° E60.49949°;
870;270 м;3 м;0:00:36;0.3 км/ч;123.0° истина;20.03.2026 16:46;N55.67845° E60.49955°;
871;274 м;6 м;0:00:34;0.6 км/ч;296.4° истина;20.03.2026 16:47;N55.67843° E60.49959°;
872;273 м;1 м;0:00:31;0.1 км/ч;6.2° истина;20.03.2026 16:47;N55.67846° E60.49951°;
873;272 м;1 м;0:00:40;0.1 км/ч;4.7° истина;20.03.2026 16:48;N55.67847° E60.49951°;
874;274 м;1 м;0:00:33;0.1 км/ч;178.6° истина;20.03.2026 16:48;N55.67847° E60.49951°;
875;273 м;3 м;0:00:34;0.3 км/ч;121.3° истина;20.03.2026 16:49;N55.67846° E60.49951°;
876;271 м;2 м;0:00:41;0.1 км/ч;196.4° истина;20.03.2026 16:49;N55.67845° E60.49955°;
877;271 м;4 м;0:01:16;0.2 км/ч;356.6° истина;20.03.2026 16:50;N55.67844° E60.49954°;
878;272 м;3 м;0:01:15;0.1 км/ч;136.2° истина;20.03.2026 16:51;N55.67847° E60.49954°;
879;269 м;2 м;0:01:15;0.1 км/ч;222.3° истина;20.03.2026 16:53;N55.67845° E60.49957°;
880;264 м;6 м;0:01:05;0.3 км/ч;335.9° истина;20.03.2026 16:54;N55.67844° E60.49955°;
881;261 м;4 м;0:01:20;0.2 км/ч;151.3° истина;20.03.2026 16:55;N55.67849° E60.49951°;
882;260 м;2 м;0:00:40;0.2 км/ч;319.6° истина;20.03.2026 16:56;N55.67845° E60.49954°;
883;260 м;5 м;0:00:35;0.5 км/ч;157.0° истина;20.03.2026 16:57;N55.67847° E60.49952°;
884;258 м;2 м;0:00:32;0.2 км/ч;27.8° истина;20.03.2026 16:58;N55.67843° E60.49955°;
885;257 м;3 м;0:00:33;0.3 км/ч;251.1° истина;20.03.2026 16:58;N55.67844° E60.49956°;
886;256 м;2 м;0:00:02;4.2 км/ч;203.7° истина;20.03.2026 16:59;N55.67843° E60.49952°;
887;256 м;11 м;0:00:06;7 км/ч;251.9° истина;20.03.2026 16:59;N55.67841° E60.49951°;
888;257 м;38 м;0:00:18;8 км/ч;278.8° истина;20.03.2026 16:59;N55.67838° E60.49934°;
889;259 м;52 м;0:00:11;17 км/ч;359.1° истина;20.03.2026 16:59;N55.67843° E60.49875°;
890;262 м;104 м;0:00:14;27 км/ч;359.4° истина;20.03.2026 16:59;N55.67890° E60.49874°;
891;263 м;162 м;0:00:16;37 км/ч;359.1° истина;20.03.2026 16:59;N55.67983° E60.49872°;
892;263 м;162 м;0:00:16;36 км/ч;359.2° истина;20.03.2026 17:00;N55.68129° E60.49868°;
893;262 м;151 м;0:00:15;36 км/ч;359.2° истина;20.03.2026 17:00;N55.68274° E60.49864°;
894;263 м;175 м;0:00:16;39 км/ч;357.4° истина;20.03.2026 17:00;N55.68410° E60.49861°;
895;264 м;141 м;0:00:08;63 км/ч;358.1° истина;20.03.2026 17:01;N55.68567° E60.49848°;
896;262 м;251 м;0:00:12;75 км/ч;5.5° истина;20.03.2026 17:01;N55.68693° E60.49840°;
897;254 м;274 м;0:00:13;76 км/ч;12.5° истина;20.03.2026 17:01;N55.68917° E60.49878°;
898;253 м;315 м;0:00:15;76 км/ч;18.2° истина;20.03.2026 17:01;N55.69157° E60.49973°;
899;259 м;293 м;0:00:14;75 км/ч;17.3° истина;20.03.2026 17:01;N55.69426° E60.50129°;
900;266 м;313 м;0:00:15;75 км/ч;12.4° истина;20.03.2026 17:02;N55.69677° E60.50268°;
901;268 м;354 м;0:00:17;75 км/ч;10.7° истина;20.03.2026 17:02;N55.69952° E60.50376°;
902;271 м;277 м;0:00:13;77 км/ч;12.0° истина;20.03.2026 17:02;N55.70265° E60.50480°;
903;268 м;295 м;0:00:14;76 км/ч;18.9° истина;20.03.2026 17:02;N55.70508° E60.50571°;
904;271 м;316 м;0:00:15;76 км/ч;15.0° истина;20.03.2026 17:03;N55.70759° E60.50724°;
905;271 м;255 м;0:00:13;71 км/ч;13.1° истина;20.03.2026 17:03;N55.71033° E60.50854°;
906;273 м;257 м;0:00:16;58 км/ч;12.8° истина;20.03.2026 17:03;N55.71256° E60.50946°;
907;268 м;121 м;0:00:10;44 км/ч;10.9° истина;20.03.2026 17:03;N55.71481° E60.51037°;
908;266 м;25 м;0:00:07;13 км/ч;357.5° истина;20.03.2026 17:03;N55.71588° E60.51074°;
909;265 м;43 м;0:00:10;16 км/ч;0.0° истина;20.03.2026 17:04;N55.71611° E60.51072°;
910;263 м;96 м;0:00:09;38 км/ч;359.4° истина;20.03.2026 17:04;N55.71649° E60.51072°;
911;264 м;106 м;0:00:10;38 км/ч;1.7° истина;20.03.2026 17:04;N55.71736° E60.51070°;
912;263 м;27 м;0:00:04;24 км/ч;19.9° истина;20.03.2026 17:04;N55.71831° E60.51075°;
913;264 м;43 м;0:00:14;11 км/ч;21.4° истина;20.03.2026 17:04;N55.71854° E60.51090°;
914;265 м;15 м;0:00:11;5 км/ч;1.7° истина;20.03.2026 17:04;N55.71890° E60.51115°;
915;264 м;1 м;0:00:32;0.1 км/ч;305.4° истина;20.03.2026 17:05;N55.71903° E60.51116°;
916;267 м;3 м;0:00:31;0.4 км/ч;353.5° истина;20.03.2026 17:05;N55.71904° E60.51115°;
917;267 м;2 м;0:00:35;0.2 км/ч;180.2° истина;20.03.2026 17:06;N55.71907° E60.51114°;
918;273 м;3 м;0:00:31;0.3 км/ч;99.8° истина;20.03.2026 17:06;N55.71905° E60.51114°;
919;270 м;2 м;0:00:33;0.3 км/ч;232.7° истина;20.03.2026 17:07;N55.71905° E60.51118°;
920;269 м;3 м;0:00:09;1.2 км/ч;316.2° истина;20.03.2026 17:07;N55.71904° E60.51115°;
921;269 м;33 м;0:00:14;9 км/ч;316.0° истина;20.03.2026 17:07;N55.71905° E60.51112°;
922;268 м;72 м;0:00:10;26 км/ч;0.0° истина;20.03.2026 17:08;N55.71927° E60.51075°;
923;267 м;128 м;0:00:14;33 км/ч;8.2° истина;20.03.2026 17:08;N55.71991° E60.51075°;
924;266 м;126 м;0:00:13;35 км/ч;26.5° истина;20.03.2026 17:08;N55.72105° E60.51104°;
925;267 м;136 м;0:00:11;45 км/ч;39.7° истина;20.03.2026 17:08;N55.72206° E60.51194°;
926;263 м;223 м;0:00:16;50 км/ч;40.8° истина;20.03.2026 17:08;N55.72300° E60.51333°;
927;263 м;219 м;0:00:17;46 км/ч;33.2° истина;20.03.2026 17:09;N55.72452° E60.51565°;
928;259 м;168 м;0:00:13;47 км/ч;23.8° истина;20.03.2026 17:09;N55.72617° E60.51756°;
929;258 м;234 м;0:00:16;53 км/ч;27.9° истина;20.03.2026 17:09;N55.72755° E60.51865°;
930;258 м;190 м;0:00:13;53 км/ч;41.8° истина;20.03.2026 17:09;N55.72941° E60.52039°;
931;272 м;165 м;0:00:11;54 км/ч;57.3° истина;20.03.2026 17:10;N55.73069° E60.52242°;
932;278 м;233 м;0:00:15;56 км/ч;62.6° истина;20.03.2026 17:10;N55.73149° E60.52464°;
933;269 м;277 м;0:00:14;71 км/ч;62.1° истина;20.03.2026 17:10;N55.73245° E60.52793°;
934;259 м;296 м;0:00:14;76 км/ч;61.8° истина;20.03.2026 17:10;N55.73362° E60.53184°;
935;264 м;299 м;0:00:14;77 км/ч;54.6° истина;20.03.2026 17:11;N55.73487° E60.53600°;
936;271 м;300 м;0:00:14;77 км/ч;45.5° истина;20.03.2026 17:11;N55.73643° E60.53989°;
937;270 м;253 м;0:00:12;76 км/ч;36.0° истина;20.03.2026 17:11;N55.73832° E60.54331°;
938;277 м;217 м;0:00:10;78 км/ч;21.7° истина;20.03.2026 17:11;N55.74016° E60.54568°;
939;271 м;298 м;0:00:14;77 км/ч;16.1° истина;20.03.2026 17:11;N55.74197° E60.54696°;
940;271 м;321 м;0:00:15;77 км/ч;16.0° истина;20.03.2026 17:12;N55.74454° E60.54828°;
941;266 м;321 м;0:00:15;77 км/ч;17.0° истина;20.03.2026 17:12;N55.74731° E60.54970°;
942;266 м;280 м;0:00:13;78 км/ч;16.7° истина;20.03.2026 17:12;N55.75006° E60.55119°;
943;256 м;271 м;0:00:13;75 км/ч;16.2° истина;20.03.2026 17:12;N55.75247° E60.55248°;
944;255 м;300 м;0:00:14;77 км/ч;18.1° истина;20.03.2026 17:13;N55.75481° E60.55369°;
945;251 м;236 м;0:00:11;77 км/ч;25.3° истина;20.03.2026 17:13;N55.75738° E60.55518°;
946;251 м;238 м;0:00:11;78 км/ч;33.3° истина;20.03.2026 17:13;N55.75929° E60.55679°;
947;246 м;338 м;0:00:16;76 км/ч;34.4° истина;20.03.2026 17:13;N55.76108° E60.55887°;
948;251 м;318 м;0:00:15;76 км/ч;34.3° истина;20.03.2026 17:13;N55.76358° E60.56191°;
949;257 м;278 м;0:00:13;77 км/ч;35.2° истина;20.03.2026 17:14;N55.76595° E60.56477°;
950;257 м;258 м;0:00:12;77 км/ч;43.4° истина;20.03.2026 17:14;N55.76798° E60.56733°;
951;250 м;253 м;0:00:12;76 км/ч;55.0° истина;20.03.2026 17:14;N55.76967° E60.57016°;
952;246 м;234 м;0:00:11;77 км/ч;67.8° истина;20.03.2026 17:14;N55.77097° E60.57346°;
953;245 м;234 м;0:00:11;77 км/ч;78.0° истина;20.03.2026 17:14;N55.77177° E60.57692°;
954;236 м;209 м;0:00:10;75 км/ч;73.4° истина;20.03.2026 17:15;N55.77220° E60.58058°;
955;237 м;276 м;0:00:13;76 км/ч;71.1° истина;20.03.2026 17:15;N55.77274° E60.58378°;
956;237 м;278 м;0:00:13;77 км/ч;74.2° истина;20.03.2026 17:15;N55.77354° E60.58795°;
957;233 м;318 м;0:00:15;76 км/ч;72.5° истина;20.03.2026 17:15;N55.77423° E60.59222°;
958;233 м;147 м;0:00:07;76 км/ч;55.3° истина;20.03.2026 17:16;N55.77508° E60.59706°;
959;238 м;172 м;0:00:08;77 км/ч;35.5° истина;20.03.2026 17:16;N55.77584° E60.59899°;
960;246 м;282 м;0:00:13;78 км/ч;27.4° истина;20.03.2026 17:16;N55.77709° E60.60059°;
961;253 м;281 м;0:00:13;78 км/ч;27.3° истина;20.03.2026 17:16;N55.77934° E60.60265°;
962;250 м;340 м;0:00:16;77 км/ч;27.1° истина;20.03.2026 17:16;N55.78158° E60.60471°;
963;244 м;299 м;0:00:14;77 км/ч;27.9° истина;20.03.2026 17:16;N55.78430° E60.60719°;
964;242 м;322 м;0:00:15;77 км/ч;27.3° истина;20.03.2026 17:17;N55.78668° E60.60942°;
965;239 м;385 м;0:00:18;77 км/ч;27.4° истина;20.03.2026 17:17;N55.78925° E60.61178°;
966;235 м;318 м;0:00:15;76 км/ч;27.5° истина;20.03.2026 17:17;N55.79232° E60.61461°;
967;227 м;233 м;0:00:11;76 км/ч;22.6° истина;20.03.2026 17:17;N55.79486° E60.61696°;
968;231 м;274 м;0:00:13;76 км/ч;20.7° истина;20.03.2026 17:18;N55.79679° E60.61838°;
969;241 м;258 м;0:00:12;77 км/ч;19.4° истина;20.03.2026 17:18;N55.79909° E60.61993°;
970;238 м;317 м;0:00:15;76 км/ч;19.2° истина;20.03.2026 17:18;N55.80128° E60.62130°;
971;241 м;214 м;0:00:10;77 км/ч;27.2° истина;20.03.2026 17:18;N55.80397° E60.62297°;
972;239 м;193 м;0:00:09;77 км/ч;43.3° истина;20.03.2026 17:19;N55.80568° E60.62454°;
973;238 м;256 м;0:00:12;77 км/ч;53.3° истина;20.03.2026 17:19;N55.80694° E60.62665°;
974;241 м;277 м;0:00:13;77 км/ч;52.6° истина;20.03.2026 17:19;N55.80831° E60.62993°;
975;244 м;235 м;0:00:11;77 км/ч;40.3° истина;20.03.2026 17:19;N55.80982° E60.63344°;
976;248 м;233 м;0:00:11;76 км/ч;27.1° истина;20.03.2026 17:19;N55.81143° E60.63587°;
977;254 м;258 м;0:00:12;77 км/ч;23.9° истина;20.03.2026 17:19;N55.81330° E60.63758°;
978;256 м;318 м;0:00:15;76 км/ч;23.9° истина;20.03.2026 17:20;N55.81541° E60.63924°;
979;254 м;280 м;0:00:13;78 км/ч;24.0° истина;20.03.2026 17:20;N55.81803° E60.64131°;
980;246 м;298 м;0:00:14;77 км/ч;17.1° истина;20.03.2026 17:20;N55.82033° E60.64313°;
981;245 м;296 м;0:00:14;76 км/ч;14.0° истина;20.03.2026 17:20;N55.82288° E60.64453°;
982;247 м;256 м;0:00:12;77 км/ч;14.4° истина;20.03.2026 17:21;N55.82546° E60.64567°;
983;244 м;255 м;0:00:12;77 км/ч;13.4° истина;20.03.2026 17:21;N55.82769° E60.64669°;
984;243 м;235 м;0:00:11;77 км/ч;6.2° истина;20.03.2026 17:21;N55.82992° E60.64763°;
985;243 м;277 м;0:00:13;77 км/ч;3.3° истина;20.03.2026 17:21;N55.83202° E60.64804°;
986;241 м;236 м;0:00:11;77 км/ч;8.9° истина;20.03.2026 17:21;N55.83451° E60.64830°;
987;239 м;255 м;0:00:12;76 км/ч;17.7° истина;20.03.2026 17:22;N55.83660° E60.64888°;
988;232 м;214 м;0:00:10;77 км/ч;22.9° истина;20.03.2026 17:22;N55.83878° E60.65012°;
989;231 м;278 м;0:00:13;77 км/ч;29.2° истина;20.03.2026 17:22;N55.84055° E60.65145°;
990;233 м;276 м;0:00:13;76 км/ч;27.4° истина;20.03.2026 17:22;N55.84273° E60.65362°;
991;238 м;211 м;0:00:10;76 км/ч;14.9° истина;20.03.2026 17:22;N55.84493° E60.65565°;
992;238 м;238 м;0:00:11;78 км/ч;8.5° истина;20.03.2026 17:23;N55.84676° E60.65652°;
993;237 м;215 м;0:00:10;77 км/ч;17.6° истина;20.03.2026 17:23;N55.84888° E60.65708°;
994;232 м;149 м;0:00:07;77 км/ч;40.7° истина;20.03.2026 17:23;N55.85072° E60.65812°;
995;234 м;212 м;0:00:10;76 км/ч;52.6° истина;20.03.2026 17:23;N55.85174° E60.65968°;
996;237 м;254 м;0:00:12;76 км/ч;54.4° истина;20.03.2026 17:23;N55.85289° E60.66238°;
997;237 м;255 м;0:00:12;77 км/ч;53.8° истина;20.03.2026 17:23;N55.85422° E60.66569°;
998;245 м;277 м;0:00:13;77 км/ч;53.1° истина;20.03.2026 17:24;N55.85557° E60.66898°;
999;246 м;280 м;0:00:13;77 км/ч;53.5° истина;20.03.2026 17:24;N55.85707° E60.67252°;
1000;242 м;256 м;0:00:12;77 км/ч;49.7° истина;20.03.2026 17:24;N55.85856° E60.67612°;
1001;241 м;276 м;0:00:13;76 км/ч;43.5° истина;20.03.2026 17:24;N55.86005° E60.67924°;
1002;242 м;299 м;0:00:14;77 км/ч;46.5° истина;20.03.2026 17:24;N55.86185° E60.68228°;
1003;241 м;235 м;0:00:11;77 км/ч;59.6° истина;20.03.2026 17:25;N55.86370° E60.68575°;
1004;242 м;338 м;0:00:16;76 км/ч;60.7° истина;20.03.2026 17:25;N55.86477° E60.68900°;
1005;246 м;207 м;0:00:11;68 км/ч;59.8° истина;20.03.2026 17:25;N55.86626° E60.69372°;
1006;243 м;84 м;0:00:05;61 км/ч;55.2° истина;20.03.2026 17:25;N55.86719° E60.69658°;
1007;242 м;65 м;0:00:04;58 км/ч;38.3° истина;20.03.2026 17:25;N55.86762° E60.69769°;
