Index,Elevation.1,Elevation.2,Leg distance.1,Leg distance.2,Leg time,Leg speed.1,Leg speed.2,Leg course,Time,Position
2003,10728,m,2,km,12:00:09 AM,813,km/h,239.5° true,10/26/2021 16:27,N43° 49.217' W20° 25.490'
2004,10732,m,2.7,km,12:00:12 AM,813,km/h,239.4° true,10/26/2021 16:28,N43° 48.660' W20° 26.798'
2005,10738,m,2.5,km,12:00:11 AM,814,km/h,239.1° true,10/26/2021 16:28,N43° 47.916' W20° 28.540'
2006,10736,m,2,km,12:00:09 AM,813,km/h,239.3° true,10/26/2021 16:28,N43° 47.228' W20° 30.134'
2007,10738,m,2.7,km,12:00:12 AM,813,km/h,239.3° true,10/26/2021 16:28,N43° 46.668' W20° 31.438'
2008,10739,m,3.2,km,12:00:14 AM,814,km/h,239.2° true,10/26/2021 16:28,N43° 45.921' W20° 33.178'
2009,10736,m,2.7,km,12:00:12 AM,814,km/h,239.3° true,10/26/2021 16:29,N43° 45.048' W20° 35.206'
2010,10738,m,2.9,km,12:00:13 AM,814,km/h,239.2° true,10/26/2021 16:29,N43° 44.301' W20° 36.946'
2011,10736,m,3.4,km,12:00:15 AM,814,km/h,239.3° true,10/26/2021 16:29,N43° 43.490' W20° 38.830'
2012,10737,m,2.9,km,12:00:13 AM,813,km/h,239.2° true,10/26/2021 16:29,N43° 42.555' W20° 41.004'
2013,10736,m,3.2,km,12:00:14 AM,813,km/h,239.1° true,10/26/2021 16:29,N43° 41.743' W20° 42.884'
2014,10736,m,2.9,km,12:00:13 AM,813,km/h,239.1° true,10/26/2021 16:30,N43° 40.867' W20° 44.907'
2015,10735,m,2.5,km,12:00:11 AM,812,km/h,239.2° true,10/26/2021 16:30,N43° 40.054' W20° 46.783'
2016,10738,m,2.5,km,12:00:11 AM,812,km/h,239.2° true,10/26/2021 16:30,N43° 39.368' W20° 48.372'
2017,10739,m,2.7,km,12:00:12 AM,813,km/h,239.1° true,10/26/2021 16:30,N43° 38.682' W20° 49.959'
2018,10738,m,2.9,km,12:00:13 AM,811,km/h,239.2° true,10/26/2021 16:31,N43° 37.933' W20° 51.690'
2019,10735,m,2.7,km,12:00:12 AM,811,km/h,239.0° true,10/26/2021 16:31,N43° 37.124' W20° 53.563'
2020,10733,m,3.2,km,12:00:14 AM,811,km/h,239.0° true,10/26/2021 16:31,N43° 36.374' W20° 55.289'
2021,10730,m,2.9,km,12:00:13 AM,810,km/h,239.0° true,10/26/2021 16:31,N43° 35.499' W20° 57.299'
2022,10730,m,2.7,km,12:00:12 AM,809,km/h,239.0° true,10/26/2021 16:31,N43° 34.688' W20° 59.165'
2023,10730,m,3.1,km,12:00:14 AM,809,km/h,238.9° true,10/26/2021 16:32,N43° 33.940' W21° 00.885'
2024,10726,m,2.9,km,12:00:13 AM,809,km/h,239.0° true,10/26/2021 16:32,N43° 33.064' W21° 02.889'
2025,10727,m,3.1,km,12:00:14 AM,809,km/h,239.0° true,10/26/2021 16:32,N43° 32.253' W21° 04.751'
2026,10730,m,2.5,km,12:00:11 AM,809,km/h,238.9° true,10/26/2021 16:32,N43° 31.381' W21° 06.757'
2027,10731,m,3.4,km,12:00:15 AM,810,km/h,238.7° true,10/26/2021 16:32,N43° 30.691' W21° 08.329'
2028,10727,m,2.7,km,12:00:12 AM,810,km/h,239.0° true,10/26/2021 16:33,N43° 29.748' W21° 10.472'
2029,10732,m,2.9,km,12:00:13 AM,811,km/h,238.8° true,10/26/2021 16:33,N43° 28.997' W21° 12.191'
2030,10729,m,2.9,km,12:00:13 AM,810,km/h,238.7° true,10/26/2021 16:33,N43° 28.181' W21° 14.051'
2031,10725,m,3.1,km,12:00:14 AM,810,km/h,238.8° true,10/26/2021 16:33,N43° 27.362' W21° 15.909'
2032,10727,m,2.7,km,12:00:12 AM,809,km/h,238.8° true,10/26/2021 16:34,N43° 26.483' W21° 17.908'
2033,10729,m,3.1,km,12:00:14 AM,808,km/h,238.8° true,10/26/2021 16:34,N43° 25.730' W21° 19.620'
2034,10731,m,2.5,km,12:00:11 AM,809,km/h,238.7° true,10/26/2021 16:34,N43° 24.854' W21° 21.616'
2035,10730,m,2.9,km,12:00:13 AM,809,km/h,238.6° true,10/26/2021 16:34,N43° 24.161' W21° 23.183'
2036,10724,m,3.1,km,12:00:14 AM,809,km/h,238.6° true,10/26/2021 16:34,N43° 23.340' W21° 25.031'
2037,10718,m,3.4,km,12:00:15 AM,807,km/h,238.7° true,10/26/2021 16:35,N43° 22.457' W21° 27.023'
2038,10720,m,2.7,km,12:00:12 AM,807,km/h,238.7° true,10/26/2021 16:35,N43° 21.514' W21° 29.153'
2039,10724,m,2.5,km,12:00:11 AM,807,km/h,238.8° true,10/26/2021 16:35,N43° 20.760' W21° 30.857'
2040,10730,m,2.7,km,12:00:12 AM,807,km/h,238.8° true,10/26/2021 16:35,N43° 20.071' W21° 32.420'
2041,10738,m,2.9,km,12:00:13 AM,808,km/h,238.6° true,10/26/2021 16:35,N43° 19.318' W21° 34.125'
2042,10742,m,2.5,km,12:00:11 AM,808,km/h,238.5° true,10/26/2021 16:36,N43° 18.499' W21° 35.969'
2043,10736,m,3.8,km,12:00:17 AM,806,km/h,238.6° true,10/26/2021 16:36,N43° 17.803' W21° 37.526'
2044,10733,m,3.4,km,12:00:15 AM,807,km/h,238.6° true,10/26/2021 16:36,N43° 16.733' W21° 39.932'
2045,10736,m,2.5,km,12:00:11 AM,806,km/h,238.4° true,10/26/2021 16:36,N43° 15.788' W21° 42.055'
2046,10733,m,2.9,km,12:00:13 AM,806,km/h,238.5° true,10/26/2021 16:37,N43° 15.092' W21° 43.609'
2047,10731,m,2.9,km,12:00:13 AM,806,km/h,238.5° true,10/26/2021 16:37,N43° 14.272' W21° 45.445'
2048,10728,m,2.5,km,12:00:11 AM,806,km/h,238.3° true,10/26/2021 16:37,N43° 13.451' W21° 47.279'
2049,10727,m,2.5,km,12:00:11 AM,806,km/h,238.5° true,10/26/2021 16:37,N43° 12.755' W21° 48.829'
2050,10730,m,2.7,km,12:00:12 AM,805,km/h,238.4° true,10/26/2021 16:37,N43° 12.060' W21° 50.381'
2051,10731,m,2.9,km,12:00:13 AM,806,km/h,238.3° true,10/26/2021 16:38,N43° 11.302' W21° 52.071'
2052,10730,m,2.2,km,12:00:10 AM,806,km/h,238.3° true,10/26/2021 16:38,N43° 10.478' W21° 53.902'
2053,10729,m,2.9,km,12:00:13 AM,805,km/h,238.4° true,10/26/2021 16:38,N43° 09.845' W21° 55.310'
2054,10729,m,3.4,km,12:00:15 AM,805,km/h,238.2° true,10/26/2021 16:38,N43° 09.022' W21° 57.138'
2055,10728,m,2.5,km,12:00:11 AM,804,km/h,238.3° true,10/26/2021 16:38,N43° 08.070' W21° 59.244'
2056,10725,m,2.7,km,12:00:12 AM,804,km/h,238.3° true,10/26/2021 16:39,N43° 07.374' W22° 00.787'
2057,10722,m,2.2,km,12:00:10 AM,803,km/h,238.3° true,10/26/2021 16:39,N43° 06.616' W22° 02.470'
2058,10720,m,2.7,km,12:00:12 AM,803,km/h,238.3° true,10/26/2021 16:39,N43° 05.984' W22° 03.871'
2059,10722,m,2.9,km,12:00:13 AM,801,km/h,238.3° true,10/26/2021 16:39,N43° 05.227' W22° 05.552'
2060,10724,m,3.1,km,12:00:14 AM,801,km/h,238.3° true,10/26/2021 16:39,N43° 04.408' W22° 07.369'
2061,10727,m,3.1,km,12:00:14 AM,801,km/h,238.2° true,10/26/2021 16:40,N43° 03.524' W22° 09.324'
2062,10728,m,2.9,km,12:00:13 AM,801,km/h,238.2° true,10/26/2021 16:40,N43° 02.638' W22° 11.276'
2063,10732,m,3.6,km,12:00:16 AM,801,km/h,238.2° true,10/26/2021 16:40,N43° 01.815' W22° 13.088'
2064,10735,m,2.7,km,12:00:12 AM,801,km/h,238.0° true,10/26/2021 16:40,N43° 00.803' W22° 15.319'
2065,10731,m,2.7,km,12:00:12 AM,800,km/h,238.1° true,10/26/2021 16:41,N43° 00.041' W22° 16.990'
2066,10730,m,3.1,km,12:00:14 AM,800,km/h,238.2° true,10/26/2021 16:41,N42° 59.280' W22° 18.658'
2067,10733,m,3.6,km,12:00:16 AM,801,km/h,238.1° true,10/26/2021 16:41,N42° 58.395' W22° 20.606'
2068,10731,m,2.4,km,12:00:11 AM,801,km/h,238.1° true,10/26/2021 16:41,N42° 57.379' W22° 22.830'
2069,10734,m,2.7,km,12:00:12 AM,800,km/h,238.1° true,10/26/2021 16:41,N42° 56.682' W22° 24.359'
2070,10733,m,2.7,km,12:00:12 AM,801,km/h,238.0° true,10/26/2021 16:42,N42° 55.921' W22° 26.026'
2071,10732,m,2.4,km,12:00:11 AM,801,km/h,237.9° true,10/26/2021 16:42,N42° 55.157' W22° 27.691'
2072,10729,m,2.7,km,12:00:12 AM,802,km/h,237.9° true,10/26/2021 16:42,N42° 54.456' W22° 29.217'
2073,10729,m,2.4,km,12:00:11 AM,800,km/h,237.9° true,10/26/2021 16:42,N42° 53.689' W22° 30.882'
2074,10726,m,2.9,km,12:00:13 AM,799,km/h,238.1° true,10/26/2021 16:42,N42° 52.989' W22° 32.405'
2075,10731,m,2.4,km,12:00:11 AM,800,km/h,238.0° true,10/26/2021 16:43,N42° 52.167' W22° 34.208'
2076,10732,m,2.7,km,12:00:12 AM,802,km/h,237.8° true,10/26/2021 16:43,N42° 51.469' W22° 35.733'
2077,10733,m,2.2,km,12:00:10 AM,801,km/h,237.8° true,10/26/2021 16:43,N42° 50.702' W22° 37.396'
2078,10734,m,2.2,km,12:00:10 AM,801,km/h,237.9° true,10/26/2021 16:43,N42° 50.063' W22° 38.781'
2079,10736,m,2.9,km,12:00:13 AM,802,km/h,237.7° true,10/26/2021 16:43,N42° 49.424' W22° 40.166'
2080,10732,m,3.1,km,12:00:14 AM,803,km/h,237.8° true,10/26/2021 16:44,N42° 48.590' W22° 41.966'
2081,10734,m,2.5,km,12:00:11 AM,802,km/h,237.8° true,10/26/2021 16:44,N42° 47.694' W22° 43.907'
2082,10737,m,2.7,km,12:00:12 AM,803,km/h,237.7° true,10/26/2021 16:44,N42° 46.991' W22° 45.431'
2083,10734,m,3.3,km,12:00:15 AM,802,km/h,237.8° true,10/26/2021 16:44,N42° 46.221' W22° 47.092'
2084,10731,m,3.3,km,12:00:15 AM,802,km/h,237.8° true,10/26/2021 16:44,N42° 45.260' W22° 49.168'
2085,10736,m,2.9,km,12:00:13 AM,801,km/h,237.7° true,10/26/2021 16:45,N42° 44.299' W22° 51.243'
2086,10736,m,3.3,km,12:00:15 AM,800,km/h,237.6° true,10/26/2021 16:45,N42° 43.466' W22° 53.036'
2087,10732,m,3.1,km,12:00:14 AM,799,km/h,237.7° true,10/26/2021 16:45,N42° 42.504' W22° 55.101'
2088,10728,m,2.9,km,12:00:13 AM,798,km/h,237.7° true,10/26/2021 16:45,N42° 41.609' W22° 57.026'
2089,10729,m,3.1,km,12:00:14 AM,799,km/h,237.7° true,10/26/2021 16:46,N42° 40.777' W22° 58.812'
2090,10733,m,2.4,km,12:00:11 AM,800,km/h,237.6° true,10/26/2021 16:46,N42° 39.882' W23° 00.737'
2091,10731,m,2.9,km,12:00:13 AM,800,km/h,237.5° true,10/26/2021 16:46,N42° 39.176' W23° 02.249'
2092,10735,m,3.8,km,12:00:17 AM,800,km/h,237.6° true,10/26/2021 16:46,N42° 38.339' W23° 04.033'
2093,10739,m,3.3,km,12:00:15 AM,799,km/h,237.6° true,10/26/2021 16:46,N42° 37.249' W23° 06.369'
2094,10740,m,3.1,km,12:00:14 AM,800,km/h,237.5° true,10/26/2021 16:47,N42° 36.288' W23° 08.427'
2095,10739,m,3.6,km,12:00:16 AM,800,km/h,237.5° true,10/26/2021 16:47,N42° 35.388' W23° 10.348'
2096,10741,m,2.4,km,12:00:11 AM,800,km/h,237.5° true,10/26/2021 16:47,N42° 34.357' W23° 12.542'
2097,10739,m,2.4,km,12:00:11 AM,800,km/h,237.5° true,10/26/2021 16:47,N42° 33.648' W23° 14.050'
2098,10735,m,3.1,km,12:00:14 AM,800,km/h,237.5° true,10/26/2021 16:48,N42° 32.940' W23° 15.557'
2099,10735,m,2.2,km,12:00:10 AM,801,km/h,237.4° true,10/26/2021 16:48,N42° 32.039' W23° 17.477'
2100,10734,m,2.5,km,12:00:11 AM,802,km/h,237.3° true,10/26/2021 16:48,N42° 31.394' W23° 18.848'
2101,10733,m,2.5,km,12:00:11 AM,805,km/h,237.3° true,10/26/2021 16:48,N42° 30.679' W23° 20.356'
2102,10731,m,2.2,km,12:00:10 AM,807,km/h,237.4° true,10/26/2021 16:48,N42° 29.963' W23° 21.869'
2103,10733,m,3.4,km,12:00:15 AM,809,km/h,237.5° true,10/26/2021 16:49,N42° 29.312' W23° 23.249'
2104,10736,m,2.7,km,12:00:12 AM,810,km/h,237.3° true,10/26/2021 16:49,N42° 28.334' W23° 25.325'
2105,10739,m,2.3,km,12:00:10 AM,811,km/h,237.3° true,10/26/2021 16:49,N42° 27.548' W23° 26.984'
2106,10740,m,3.2,km,12:00:14 AM,812,km/h,237.2° true,10/26/2021 16:49,N42° 26.892' W23° 28.369'
2107,10735,m,2.9,km,12:00:13 AM,812,km/h,237.2° true,10/26/2021 16:49,N42° 25.971' W23° 30.306'
2108,10734,m,2.9,km,12:00:13 AM,812,km/h,237.3° true,10/26/2021 16:50,N42° 25.115' W23° 32.107'
2109,10733,m,2.5,km,12:00:11 AM,812,km/h,237.2° true,10/26/2021 16:50,N42° 24.260' W23° 33.907'
2110,10733,m,2.7,km,12:00:12 AM,813,km/h,237.3° true,10/26/2021 16:50,N42° 23.536' W23° 35.431'
2111,10733,m,3.2,km,12:00:14 AM,813,km/h,237.2° true,10/26/2021 16:50,N42° 22.745' W23° 37.095'
2112,10740,m,2.3,km,12:00:10 AM,812,km/h,237.3° true,10/26/2021 16:50,N42° 21.822' W23° 39.033'
2113,10744,m,2.7,km,12:00:12 AM,813,km/h,237.3° true,10/26/2021 16:51,N42° 21.164' W23° 40.418'
2114,10747,m,2.9,km,12:00:13 AM,814,km/h,237.2° true,10/26/2021 16:51,N42° 20.374' W23° 42.081'
2115,10747,m,1.8,km,12:00:08 AM,815,km/h,237.2° true,10/26/2021 16:51,N42° 19.514' W23° 43.883'
2116,10745,m,2.5,km,12:00:11 AM,817,km/h,237.0° true,10/26/2021 16:51,N42° 18.985' W23° 44.991'
2117,10737,m,2.3,km,12:00:10 AM,815,km/h,237.1° true,10/26/2021 16:51,N42° 18.251' W23° 46.516'
2118,10733,m,2.5,km,12:00:11 AM,814,km/h,237.1° true,10/26/2021 16:52,N42° 17.588' W23° 47.901'
2119,10735,m,2.5,km,12:00:11 AM,816,km/h,237.1° true,10/26/2021 16:52,N42° 16.860' W23° 49.424'
2120,10734,m,2.7,km,12:00:12 AM,816,km/h,236.9° true,10/26/2021 16:52,N42° 16.129' W23° 50.947'
2121,10734,m,3.2,km,12:00:14 AM,816,km/h,237.0° true,10/26/2021 16:52,N42° 15.329' W23° 52.608'
2122,10737,m,2.9,km,12:00:13 AM,816,km/h,237.0° true,10/26/2021 16:52,N42° 14.397' W23° 54.546'
2123,10739,m,2.3,km,12:00:10 AM,817,km/h,237.1° true,10/26/2021 16:53,N42° 13.531' W23° 56.345'
2124,10743,m,2.5,km,12:00:11 AM,816,km/h,237.1° true,10/26/2021 16:53,N42° 12.866' W23° 57.731'
2125,10747,m,3.4,km,12:00:15 AM,816,km/h,237.0° true,10/26/2021 16:53,N42° 12.135' W23° 59.252'
2126,10744,m,2.9,km,12:00:13 AM,815,km/h,236.8° true,10/26/2021 16:53,N42° 11.137' W24° 01.325'
2127,10745,m,2.9,km,12:00:13 AM,815,km/h,236.9° true,10/26/2021 16:53,N42° 10.269' W24° 03.117'
2128,10744,m,2.9,km,12:00:13 AM,816,km/h,236.9° true,10/26/2021 16:54,N42° 09.403' W24° 04.908'
2129,10744,m,2.5,km,12:00:11 AM,818,km/h,236.9° true,10/26/2021 16:54,N42° 08.536' W24° 06.703'
2130,10742,m,2.7,km,12:00:12 AM,816,km/h,236.9° true,10/26/2021 16:54,N42° 07.801' W24° 08.224'
2131,10741,m,3,km,12:00:13 AM,817,km/h,236.7° true,10/26/2021 16:54,N42° 06.999' W24° 09.880'
2132,10739,m,2.9,km,12:00:13 AM,817,km/h,236.8° true,10/26/2021 16:54,N42° 06.126' W24° 11.672'
2133,10740,m,3.6,km,12:00:16 AM,816,km/h,236.8° true,10/26/2021 16:55,N42° 05.256' W24° 13.464'
2134,10736,m,2,km,12:00:09 AM,817,km/h,236.7° true,10/26/2021 16:55,N42° 04.184' W24° 15.667'
2135,10735,m,3.4,km,12:00:15 AM,816,km/h,236.8° true,10/26/2021 16:55,N42° 03.579' W24° 16.907'
2136,10739,m,2.3,km,12:00:10 AM,817,km/h,236.7° true,10/26/2021 16:55,N42° 02.576' W24° 18.972'
2137,10742,m,3.2,km,12:00:14 AM,817,km/h,236.7° true,10/26/2021 16:55,N42° 01.905' W24° 20.349'
2138,10739,m,2.7,km,12:00:12 AM,817,km/h,236.7° true,10/26/2021 16:56,N42° 00.964' W24° 22.275'
2139,10739,m,3.2,km,12:00:14 AM,817,km/h,236.7° true,10/26/2021 16:56,N42° 00.159' W24° 23.926'
2140,10738,m,3.2,km,12:00:14 AM,818,km/h,236.7° true,10/26/2021 16:56,N41° 59.217' W24° 25.852'
2141,10743,m,2.3,km,12:00:10 AM,819,km/h,236.6° true,10/26/2021 16:56,N41° 58.274' W24° 27.780'
2142,10745,m,2.7,km,12:00:12 AM,820,km/h,236.7° true,10/26/2021 16:56,N41° 57.599' W24° 29.158'
2143,10749,m,3,km,12:00:13 AM,820,km/h,236.5° true,10/26/2021 16:57,N41° 56.790' W24° 30.812'
2144,10750,m,3,km,12:00:13 AM,821,km/h,236.5° true,10/26/2021 16:57,N41° 55.909' W24° 32.602'
2145,10750,m,2.5,km,12:00:11 AM,821,km/h,236.6° true,10/26/2021 16:57,N41° 55.028' W24° 34.393'
2146,10750,m,3.2,km,12:00:14 AM,821,km/h,236.5° true,10/26/2021 16:57,N41° 54.283' W24° 35.909'
2147,10751,m,2.7,km,12:00:12 AM,822,km/h,236.5° true,10/26/2021 16:58,N41° 53.333' W24° 37.837'
2148,10750,m,3,km,12:00:13 AM,823,km/h,236.6° true,10/26/2021 16:58,N41° 52.517' W24° 39.491'
2149,10750,m,3.2,km,12:00:14 AM,824,km/h,236.5° true,10/26/2021 16:58,N41° 51.634' W24° 41.287'
2150,10745,m,2.7,km,12:00:12 AM,824,km/h,236.4° true,10/26/2021 16:58,N41° 50.680' W24° 43.220'
2151,10740,m,3.4,km,12:00:15 AM,824,km/h,236.4° true,10/26/2021 16:58,N41° 49.861' W24° 44.875'
2152,10739,m,3,km,12:00:13 AM,823,km/h,236.3° true,10/26/2021 16:59,N41° 48.837' W24° 46.944'
2153,10739,m,2.3,km,12:00:10 AM,824,km/h,236.4° true,10/26/2021 16:59,N41° 47.949' W24° 48.732'
2154,10740,m,2.7,km,12:00:12 AM,824,km/h,236.4° true,10/26/2021 16:59,N41° 47.267' W24° 50.110'
2155,10743,m,2.5,km,12:00:11 AM,826,km/h,236.4° true,10/26/2021 16:59,N41° 46.447' W24° 51.765'
2156,10742,m,3.4,km,12:00:15 AM,826,km/h,236.4° true,10/26/2021 16:59,N41° 45.695' W24° 53.283'
2157,10739,m,3,km,12:00:13 AM,826,km/h,236.3° true,10/26/2021 17:00,N41° 44.666' W24° 55.353'
2158,10738,m,2.8,km,12:00:12 AM,827,km/h,236.3° true,10/26/2021 17:00,N41° 43.773' W24° 57.145'
2159,10737,m,3,km,12:00:13 AM,828,km/h,236.2° true,10/26/2021 17:00,N41° 42.947' W24° 58.801'
2160,10738,m,3.2,km,12:00:14 AM,828,km/h,236.3° true,10/26/2021 17:00,N41° 42.051' W25° 00.596'
2161,10742,m,3.7,km,12:00:16 AM,828,km/h,236.3° true,10/26/2021 17:01,N41° 41.087' W25° 02.528'
2162,10744,m,2.8,km,12:00:12 AM,829,km/h,236.2° true,10/26/2021 17:01,N41° 39.985' W25° 04.736'
2163,10743,m,3.2,km,12:00:14 AM,830,km/h,236.2° true,10/26/2021 17:01,N41° 39.156' W25° 06.392'
2164,10740,m,2.8,km,12:00:12 AM,830,km/h,236.2° true,10/26/2021 17:01,N41° 38.187' W25° 08.324'
2165,10742,m,3.2,km,12:00:14 AM,830,km/h,236.1° true,10/26/2021 17:01,N41° 37.357' W25° 09.981'
2166,10743,m,2.8,km,12:00:12 AM,830,km/h,236.2° true,10/26/2021 17:02,N41° 36.387' W25° 11.914'
2167,10747,m,3.2,km,12:00:14 AM,830,km/h,236.1° true,10/26/2021 17:02,N41° 35.557' W25° 13.571'
2168,10748,m,3.2,km,12:00:14 AM,829,km/h,236.1° true,10/26/2021 17:02,N41° 34.586' W25° 15.502'
2169,10752,m,3,km,12:00:13 AM,830,km/h,236.2° true,10/26/2021 17:02,N41° 33.617' W25° 17.430'
2170,10749,m,2.8,km,12:00:12 AM,831,km/h,236.0° true,10/26/2021 17:03,N41° 32.717' W25° 19.224'
2171,10744,m,2.5,km,12:00:11 AM,831,km/h,236.0° true,10/26/2021 17:03,N41° 31.882' W25° 20.877'
2172,10752,m,3.2,km,12:00:14 AM,831,km/h,236.0° true,10/26/2021 17:03,N41° 31.116' W25° 22.391'
2173,10754,m,3,km,12:00:13 AM,830,km/h,236.1° true,10/26/2021 17:03,N41° 30.142' W25° 24.321'
2174,10756,m,3.7,km,12:00:16 AM,829,km/h,236.1° true,10/26/2021 17:03,N41° 29.241' W25° 26.111'
2175,10758,m,2.5,km,12:00:11 AM,828,km/h,235.9° true,10/26/2021 17:04,N41° 28.133' W25° 28.309'
2176,10760,m,3.2,km,12:00:14 AM,828,km/h,235.8° true,10/26/2021 17:04,N41° 27.369' W25° 29.816'
2177,10746,m,3.2,km,12:00:14 AM,826,km/h,235.8° true,10/26/2021 17:04,N41° 26.392' W25° 31.731'
2178,10739,m,2.5,km,12:00:11 AM,825,km/h,236.1° true,10/26/2021 17:04,N41° 25.418' W25° 33.640'
2179,10748,m,2.5,km,12:00:11 AM,827,km/h,236.0° true,10/26/2021 17:04,N41° 24.660' W25° 35.144'
2180,10753,m,3,km,12:00:13 AM,829,km/h,235.9° true,10/26/2021 17:05,N41° 23.897' W25° 36.649'
2181,10756,m,3,km,12:00:13 AM,829,km/h,235.9° true,10/26/2021 17:05,N41° 22.991' W25° 38.429'
2182,10754,m,3,km,12:00:13 AM,829,km/h,235.8° true,10/26/2021 17:05,N41° 22.085' W25° 40.209'
2183,10756,m,3,km,12:00:13 AM,829,km/h,235.8° true,10/26/2021 17:05,N41° 21.180' W25° 41.987'
2184,10753,m,3.5,km,12:00:15 AM,831,km/h,235.8° true,10/26/2021 17:06,N41° 20.272' W25° 43.764'
2185,10752,m,3.5,km,12:00:15 AM,831,km/h,235.8° true,10/26/2021 17:06,N41° 19.223' W25° 45.818'
2186,10752,m,3.2,km,12:00:14 AM,833,km/h,235.6° true,10/26/2021 17:06,N41° 18.173' W25° 47.872'
2187,10744,m,3.2,km,12:00:14 AM,831,km/h,235.8° true,10/26/2021 17:06,N41° 17.188' W25° 49.789'
2188,10747,m,3.5,km,12:00:15 AM,831,km/h,235.7° true,10/26/2021 17:06,N41° 16.207' W25° 51.705'
2189,10749,m,3.5,km,12:00:15 AM,832,km/h,235.6° true,10/26/2021 17:07,N41° 15.155' W25° 53.756'
2190,10749,m,3.7,km,12:00:16 AM,832,km/h,235.7° true,10/26/2021 17:07,N41° 14.100' W25° 55.806'
2191,10751,m,3.2,km,12:00:14 AM,832,km/h,235.7° true,10/26/2021 17:07,N41° 12.976' W25° 57.993'
2192,10750,m,3.2,km,12:00:14 AM,832,km/h,235.6° true,10/26/2021 17:07,N41° 11.993' W25° 59.907'
2193,10749,m,3.2,km,12:00:14 AM,832,km/h,235.4° true,10/26/2021 17:08,N41° 11.007' W26° 01.818'
2194,10748,m,3.5,km,12:00:15 AM,832,km/h,235.7° true,10/26/2021 17:08,N41° 10.018' W26° 03.726'
2195,10750,m,3.5,km,12:00:15 AM,833,km/h,235.5° true,10/26/2021 17:08,N41° 08.964' W26° 05.774'
2196,10746,m,3.7,km,12:00:16 AM,834,km/h,235.5° true,10/26/2021 17:08,N41° 07.903' W26° 07.822'
2197,10744,m,2.3,km,12:00:10 AM,834,km/h,235.6° true,10/26/2021 17:09,N41° 06.770' W26° 10.006'
2198,10747,m,3.2,km,12:00:14 AM,834,km/h,235.5° true,10/26/2021 17:09,N41° 06.064' W26° 11.372'
2199,10747,m,3.5,km,12:00:15 AM,835,km/h,235.5° true,10/26/2021 17:09,N41° 05.074' W26° 13.284'
2200,10753,m,3.5,km,12:00:15 AM,835,km/h,235.5° true,10/26/2021 17:09,N41° 04.010' W26° 15.332'
2201,10754,m,2.8,km,12:00:12 AM,835,km/h,235.4° true,10/26/2021 17:10,N41° 02.948' W26° 17.382'
2202,10753,m,2.6,km,12:00:11 AM,835,km/h,235.4° true,10/26/2021 17:10,N41° 02.096' W26° 19.020'
2203,10756,m,2.8,km,12:00:12 AM,834,km/h,235.4° true,10/26/2021 17:10,N41° 01.315' W26° 20.520'
2204,10755,m,3,km,12:00:13 AM,834,km/h,235.5° true,10/26/2021 17:10,N41° 00.465' W26° 22.155'
2205,10755,m,3.2,km,12:00:14 AM,833,km/h,235.4° true,10/26/2021 17:10,N40° 59.545' W26° 23.926'
2206,10754,m,3.5,km,12:00:15 AM,835,km/h,235.2° true,10/26/2021 17:11,N40° 58.553' W26° 25.830'
2207,10753,m,3,km,12:00:13 AM,836,km/h,235.2° true,10/26/2021 17:11,N40° 57.482' W26° 27.868'
2208,10751,m,3.5,km,12:00:15 AM,835,km/h,235.3° true,10/26/2021 17:11,N40° 56.554' W26° 29.637'
2209,10754,m,3,km,12:00:13 AM,835,km/h,235.3° true,10/26/2021 17:11,N40° 55.485' W26° 31.678'
2210,10753,m,3.5,km,12:00:15 AM,836,km/h,235.2° true,10/26/2021 17:12,N40° 54.559' W26° 33.446'
2211,10755,m,3,km,12:00:13 AM,835,km/h,235.3° true,10/26/2021 17:12,N40° 53.489' W26° 35.486'
2212,10757,m,3.7,km,12:00:16 AM,836,km/h,235.2° true,10/26/2021 17:12,N40° 52.562' W26° 37.253'
2213,10756,m,3.3,km,12:00:14 AM,836,km/h,235.2° true,10/26/2021 17:12,N40° 51.418' W26° 39.425'
2214,10754,m,2.8,km,12:00:12 AM,836,km/h,235.2° true,10/26/2021 17:13,N40° 50.417' W26° 41.327'
2215,10758,m,3.3,km,12:00:14 AM,837,km/h,235.1° true,10/26/2021 17:13,N40° 49.561' W26° 42.958'
2216,10756,m,2.3,km,12:00:10 AM,838,km/h,235.1° true,10/26/2021 17:13,N40° 48.556' W26° 44.858'
2217,10756,m,2.8,km,12:00:12 AM,838,km/h,235.0° true,10/26/2021 17:13,N40° 47.838' W26° 46.217'
2218,10758,m,3,km,12:00:13 AM,839,km/h,235.0° true,10/26/2021 17:13,N40° 46.974' W26° 47.846'
2219,10762,m,3.3,km,12:00:14 AM,840,km/h,235.0° true,10/26/2021 17:14,N40° 46.038' W26° 49.613'
2220,10756,m,2.8,km,12:00:12 AM,841,km/h,235.0° true,10/26/2021 17:14,N40° 45.028' W26° 51.517'
2221,10752,m,2.3,km,12:00:10 AM,841,km/h,235.0° true,10/26/2021 17:14,N40° 44.161' W26° 53.149'
2222,10752,m,2.8,km,12:00:12 AM,842,km/h,235.0° true,10/26/2021 17:14,N40° 43.438' W26° 54.511'
2223,10751,m,2.3,km,12:00:10 AM,841,km/h,235.0° true,10/26/2021 17:14,N40° 42.571' W26° 56.145'
